latitude,longitude,elevation,slope,aspect,rainfall_1h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_48h,rainfall_72h,antecedent_rainfall_3d,soil_moisture,temperature,humidity,distance_to_road_m,distance_to_river_m,historical_landslide_density,distance_to_previous_landslide_m,landslide_occurrence
25.30946,91.61558,1030.1,34.7,305.1,5.0,26.6,40.9,49.9,67.3,103.6,37.4,0.51,18.1,94.8,143.1,137.4,0.961,146.4,0
25.24995,91.73566,1509.1,30.5,104.3,30.6,76.3,122.6,159.4,269.7,419.9,142.8,0.79,15.3,81.1,71.0,367.1,0.912,80.2,1
25.54892,91.88973,1559.8,23.6,188.4,14.8,23.1,50.1,61.5,98.1,118.2,45.8,0.561,21.0,84.1,39.3,672.2,0.632,1580.6,1
25.56407,91.89536,1378.3,31.1,131.5,4.9,6.7,15.9,26.8,35.7,45.4,18.0,0.487,16.7,81.4,130.9,552.5,0.563,772.9,1
25.66262,91.89711,1377.1,37.8,116.4,33.6,81.2,88.4,156.7,205.5,263.7,104.6,0.789,14.6,94.4,249.6,520.5,0.971,146.9,1
25.57864,91.91253,1456.0,25.3,56.6,4.3,11.8,17.4,20.5,20.6,40.7,14.3,0.234,19.8,47.8,61.5,560.2,0.401,295.0,0
23.76582,92.77209,1080.6,37.6,33.7,12.0,38.3,53.1,84.8,140.1,170.7,65.1,0.694,15.6,94.9,143.4,411.9,0.88,149.6,0
23.75865,92.71243,1086.4,39.7,231.8,0.4,1.6,2.7,4.5,11.5,14.2,4.9,0.232,25.6,71.8,156.4,193.7,0.782,97.9,0
23.7567,92.75622,1060.9,41.3,142.3,0.4,1.4,2.6,3.0,20.4,37.6,10.2,0.171,18.3,74.3,96.9,527.9,0.826,363.2,0
23.69391,92.73587,1070.8,48.3,63.8,1.0,2.0,3.2,3.8,22.5,41.2,11.3,0.183,26.3,53.1,123.0,406.1,0.798,1188.4,0
23.67736,92.74971,1154.7,34.9,215.1,12.7,20.5,40.8,51.5,82.4,112.5,41.0,0.423,17.3,81.9,139.7,765.3,0.664,330.6,1
11.49659,76.12113,919.3,35.5,295.0,11.7,49.2,74.6,115.5,173.2,228.3,86.1,0.632,18.4,80.1,118.9,172.3,1.0,228.1,1
10.06477,77.03507,1506.2,41.3,15.1,8.1,19.4,35.2,45.4,62.5,98.1,35.0,0.421,21.1,81.0,247.3,664.8,0.791,626.3,0
26.07122,91.81541,51.6,17.3,56.1,11.8,25.3,64.2,83.1,105.6,132.8,53.7,0.636,22.4,95.7,102.2,129.0,0.34,1129.3,0
26.08075,91.80367,295.4,28.2,89.8,30.8,96.4,220.0,320.0,450.0,600.0,229.0,0.98,24.7,82.0,134.9,362.4,0.647,387.5,1
26.06566,91.91606,242.8,21.8,286.0,30.6,60.8,86.9,135.5,201.8,296.6,106.6,0.686,22.9,89.9,23.1,402.2,0.684,52.9,1
26.1041,91.81492,109.7,10.5,195.4,36.2,87.4,134.4,199.0,286.1,417.9,152.0,0.901,25.9,97.4,309.3,479.8,0.414,836.7,1
25.34277,91.61316,1173.9,39.6,57.6,2.4,9.3,12.8,17.3,22.3,28.4,11.4,0.476,12.7,83.7,37.7,245.1,0.886,496.7,0
25.28275,91.71839,1526.6,25.6,98.5,4.4,43.9,48.4,80.1,130.2,158.8,60.8,0.559,17.1,93.8,100.3,123.5,0.863,1586.7,0
25.61314,91.8418,1435.2,27.9,261.8,1.8,6.4,11.1,15.3,25.2,30.2,11.6,0.266,23.2,61.0,149.1,659.3,0.362,340.8,0
25.53911,91.94103,1511.6,27.3,123.1,4.7,12.4,20.7,24.2,43.4,58.1,20.8,0.18,25.4,47.2,64.0,554.5,0.66,41.7,0
25.64338,91.92519,1279.4,35.9,273.1,5.8,26.1,42.7,75.1,119.4,189.5,64.8,0.635,18.1,90.4,66.4,268.2,0.811,1123.1,1
25.57062,91.91687,1573.5,30.2,88.3,1.8,5.1,10.8,16.3,20.3,22.3,9.8,0.204,25.1,71.5,58.2,500.6,0.62,619.7,0
23.75628,92.71596,1141.6,46.7,282.6,23.8,48.9,80.1,97.3,158.1,246.2,84.5,0.603,19.5,93.2,64.3,232.5,0.885,593.3,1
23.71969,92.65435,1134.8,58.8,226.3,3.4,6.2,11.7,14.4,24.2,26.2,10.5,0.252,21.5,67.7,51.0,210.4,1.0,462.3,0
23.70989,92.75936,1145.4,51.8,357.6,7.0,10.2,23.1,26.3,27.7,37.6,15.5,0.278,23.5,61.3,148.7,332.5,0.876,2472.2,0
23.77524,92.75331,1415.2,34.8,243.3,16.1,25.0,48.5,73.3,95.2,118.4,47.9,0.591,22.6,84.2,56.3,250.1,0.811,276.4,0
23.71083,92.70871,926.4,38.9,95.9,52.8,147.0,182.8,291.9,399.4,600.0,218.3,0.98,19.4,95.5,228.8,391.9,0.591,400.7,1
11.61981,76.16148,900.8,38.5,198.5,7.6,48.4,87.9,120.4,144.9,172.8,73.1,0.671,16.1,89.7,62.8,138.5,0.93,571.2,1
10.08868,77.04739,1553.5,41.7,39.8,14.3,51.2,131.2,160.5,212.3,328.1,119.0,0.873,18.6,87.3,27.7,329.5,0.813,582.3,1
26.06716,91.78811,89.4,23.1,344.7,10.2,17.0,25.7,41.3,54.3,65.9,26.9,0.483,21.6,88.0,401.6,286.3,0.412,750.3,0
26.07122,91.91111,212.8,15.5,83.3,7.2,52.8,69.5,102.1,178.8,262.6,90.8,0.658,21.8,96.4,138.7,431.2,0.421,3575.5,1
26.09779,91.8561,58.7,32.0,262.4,19.9,50.5,96.5,121.0,158.5,235.9,87.2,0.742,24.1,89.1,55.3,355.3,0.749,292.1,1
26.16602,91.87952,30.0,24.3,256.2,5.3,12.5,20.4,32.9,47.6,66.1,24.6,0.286,22.5,50.9,90.7,506.7,0.381,162.8,0
25.26796,91.57097,1095.2,30.6,296.0,35.2,81.4,134.6,170.5,302.1,455.6,155.4,0.887,17.5,89.2,51.0,139.1,0.859,127.6,1
25.25602,91.77029,1423.3,37.0,50.9,7.0,36.2,71.1,112.9,202.8,254.8,93.8,0.683,19.2,95.5,69.2,422.7,0.763,288.9,1
25.60796,91.84199,1407.2,37.1,85.3,0.7,2.0,3.4,4.3,9.0,34.1,8.6,0.157,23.6,74.2,99.4,640.3,0.609,152.3,0
25.51841,91.96068,1519.4,29.1,117.4,51.5,106.3,118.3,206.2,300.1,417.3,154.7,0.892,17.5,82.7,58.7,330.7,0.629,611.6,1
25.61039,91.97338,1327.9,46.3,274.3,23.3,41.9,67.6,114.6,150.1,224.4,82.8,0.688,23.9,91.2,19.8,247.6,0.681,1534.2,1
25.56679,91.84337,1459.0,29.4,247.7,4.9,37.0,58.9,73.8,102.8,132.0,51.4,0.547,19.5,95.0,67.0,544.7,0.503,148.9,0
23.77494,92.77668,1105.4,45.0,107.7,15.0,52.7,117.4,145.7,244.1,329.4,119.4,0.79,22.5,86.1,121.5,392.6,1.0,626.6,1
23.82199,92.69852,1000.8,49.3,135.4,1.2,2.2,3.7,5.6,13.4,31.6,8.8,0.16,25.4,74.6,104.0,552.2,1.0,68.4,1
23.72727,92.72558,1303.8,50.8,207.0,9.6,11.9,24.9,35.5,40.6,45.9,20.4,0.384,27.1,51.8,121.6,498.0,0.695,1666.4,0
23.77039,92.69101,1209.8,36.5,294.2,5.0,6.1,16.2,22.5,36.4,49.8,18.1,0.444,15.9,81.3,42.7,186.8,0.657,1027.4,0
23.76819,92.75476,1012.1,29.2,2.8,29.1,68.7,140.8,200.5,301.0,428.8,156.0,0.928,16.0,88.2,102.4,431.1,0.537,1959.7,1
11.54015,76.0887,900.5,42.5,104.0,0.8,1.3,2.9,3.2,15.3,40.7,10.3,0.202,22.4,67.1,120.2,122.4,0.833,283.3,0
10.03363,77.09981,1397.7,36.0,147.2,23.1,150.0,220.0,320.0,450.0,541.6,217.3,0.98,20.4,84.2,303.7,336.7,0.855,354.7,1
26.01606,91.84009,30.0,21.9,288.4,7.1,20.9,46.2,56.9,89.3,119.0,44.1,0.507,23.4,82.0,63.6,612.6,0.454,3417.9,1
26.05142,91.79143,76.6,22.9,27.9,3.9,21.9,26.2,43.2,77.6,99.1,36.2,0.52,20.4,91.0,700.8,593.0,0.646,1370.0,0
26.02429,91.84953,248.7,27.4,137.0,21.3,47.5,82.0,106.6,133.5,197.2,74.1,0.643,20.2,97.0,70.9,793.6,0.68,71.7,1
26.11102,91.75977,30.0,26.2,59.0,0.1,0.6,1.3,1.4,3.6,6.7,2.0,0.152,29.2,66.5,77.9,492.4,0.372,1862.3,0
25.23821,91.60945,1049.6,38.8,221.0,8.1,14.9,30.9,43.1,58.9,72.2,28.9,0.468,14.8,96.2,53.9,221.5,0.881,187.0,1
25.29316,91.72168,1452.1,42.3,71.0,35.4,62.2,154.7,208.9,304.6,352.9,142.8,0.936,17.2,86.3,299.5,125.2,0.806,211.7,1
25.58369,91.94689,1607.1,31.2,328.4,13.9,69.5,85.9,126.6,219.4,284.7,104.2,0.802,19.6,90.9,115.3,589.0,0.607,143.9,1
25.61085,91.90385,1323.8,38.3,289.7,22.1,38.5,114.1,139.4,233.4,370.5,125.3,0.773,23.6,89.3,59.1,414.9,0.698,681.6,1
25.64652,91.93205,1381.5,43.8,160.5,6.7,16.7,17.8,30.8,52.1,80.0,27.4,0.408,16.5,93.2,139.9,255.5,0.75,123.1,0
25.60319,91.94163,1516.2,25.6,232.3,6.8,15.9,24.0,27.0,39.4,61.3,21.6,0.306,25.4,45.6,70.2,425.8,0.517,2454.9,0
23.7384,92.74223,1194.0,34.3,110.1,31.7,78.6,109.8,172.6,210.0,260.3,107.6,0.804,15.1,83.5,57.7,709.7,0.922,848.2,1
23.77491,92.72524,786.1,34.2,147.9,11.2,34.3,47.2,71.8,117.0,165.0,59.0,0.574,20.5,96.2,147.5,302.3,0.848,1899.1,1
23.76348,92.67392,1246.4,43.2,327.2,50.7,118.7,220.0,320.0,421.0,567.4,219.6,0.98,18.1,94.5,75.3,570.1,0.752,545.0,1
23.73557,92.64081,1322.2,36.5,147.5,10.6,24.0,54.1,70.4,107.7,147.0,54.3,0.629,19.1,97.5,94.4,491.2,0.75,170.5,1
23.71669,92.76998,1159.3,37.8,176.3,2.7,9.9,13.0,22.3,28.0,40.5,15.4,0.411,12.6,82.7,67.4,623.9,0.768,1523.0,0
11.55738,76.11071,811.4,33.8,70.5,2.1,5.2,7.0,10.5,19.4,38.3,11.7,0.263,25.0,53.6,152.7,177.0,0.839,1897.1,0
10.15815,77.08701,1412.9,52.8,67.1,1.4,6.0,9.6,12.6,29.5,51.4,15.8,0.238,19.9,64.2,15.3,220.7,0.863,778.6,1
26.12776,91.80155,65.0,16.6,257.0,2.5,4.7,7.6,12.6,26.5,33.5,11.9,0.218,29.2,60.9,157.2,346.7,0.493,4079.5,0
26.06617,91.84927,51.9,27.2,97.7,3.9,25.8,39.3,49.6,61.7,77.8,31.7,0.539,23.1,97.0,490.9,911.2,0.541,493.7,0
26.02204,91.916,295.6,32.4,285.8,11.4,44.1,88.3,156.1,217.4,347.3,122.4,0.852,19.2,82.4,63.5,310.7,0.689,1830.5,1
26.1007,91.80307,95.8,22.8,97.6,5.3,20.6,53.5,67.6,99.0,120.3,47.5,0.559,20.9,94.4,96.3,426.1,0.353,686.3,0
25.29993,91.57122,1198.5,45.8,226.4,9.3,24.2,37.3,49.0,65.0,82.8,32.9,0.44,23.2,93.2,63.1,379.4,0.857,20.0,0
25.26724,91.80426,1441.2,47.3,358.4,0.0,0.1,0.1,0.1,11.8,37.0,8.6,0.23,21.4,50.4,111.7,121.9,0.899,605.7,0
25.55124,91.8909,1598.1,22.0,89.7,8.3,15.6,27.2,34.9,37.8,62.2,23.2,0.313,21.0,74.4,47.0,1220.4,0.61,342.8,0
25.57528,91.93269,1485.1,24.7,342.6,9.0,25.6,58.2,97.9,174.2,236.5,84.3,0.633,16.8,91.9,22.0,363.1,0.743,408.2,1
25.65811,91.90751,1241.7,43.7,35.3,0.9,1.5,2.8,3.5,22.2,22.8,7.5,0.138,24.7,59.8,11.4,222.1,0.896,393.5,0
25.59251,91.86167,1588.9,29.2,72.9,73.2,86.3,220.0,320.0,410.1,593.9,223.8,0.98,18.1,94.3,109.8,441.6,0.644,388.7,0
23.73429,92.72481,1043.4,32.7,169.3,51.6,150.0,215.3,320.0,450.0,600.0,229.0,0.98,19.9,93.2,73.8,425.5,0.863,525.7,1
23.76944,92.74675,971.0,44.8,164.1,8.1,29.6,60.6,87.7,117.6,148.2,58.9,0.667,19.2,95.4,67.8,510.0,1.0,160.4,1
23.78449,92.74023,1069.8,45.6,203.0,6.5,11.3,15.1,21.8,27.8,37.0,14.5,0.304,23.4,46.1,88.9,369.7,0.736,303.8,0
23.78211,92.73042,1206.8,42.2,225.0,0.5,0.8,1.8,2.2,15.8,31.5,8.3,0.155,24.5,56.6,132.3,206.0,0.777,826.3,0
23.76726,92.70244,1027.4,40.8,40.5,21.7,63.3,121.1,160.1,266.4,394.9,137.6,0.777,20.3,83.5,55.2,480.3,0.683,1460.1,1
11.5695,76.07071,925.0,42.6,51.5,2.6,3.6,8.7,10.4,30.4,56.0,16.3,0.187,25.2,57.7,139.9,283.2,0.976,556.5,0
10.05294,77.05464,1483.2,32.1,138.4,7.0,8.1,21.6,31.4,38.9,61.7,22.5,0.482,17.9,87.1,69.4,425.5,0.795,895.9,0
26.0353,91.79228,78.7,16.3,162.0,6.5,19.0,51.3,66.0,106.6,151.8,54.2,0.538,22.6,90.6,74.0,192.1,0.458,207.9,0
26.02765,91.85245,128.2,21.1,123.9,11.7,40.3,47.7,74.7,100.8,148.1,54.6,0.564,25.2,83.8,130.7,516.5,0.541,180.2,0
26.03403,91.89337,122.4,40.4,14.4,27.4,66.3,138.8,222.0,295.0,436.3,161.2,0.969,26.2,87.5,191.4,895.8,0.729,802.0,1
26.13118,91.78048,127.4,28.7,195.4,4.8,9.5,19.6,28.5,43.7,67.7,23.6,0.399,22.6,81.4,138.9,518.1,0.362,2262.3,0
25.36651,91.57989,1270.3,35.5,126.9,0.6,1.5,3.4,4.2,5.7,16.6,4.7,0.179,19.1,46.8,41.9,173.7,0.839,447.5,0
25.22354,91.77251,1437.3,42.7,198.7,1.1,2.3,3.9,4.5,23.6,23.8,8.0,0.205,19.4,56.7,166.8,111.8,0.823,222.8,0
25.58184,91.89275,1571.2,25.7,189.8,5.0,21.9,23.3,40.1,61.7,71.2,28.4,0.532,14.5,82.3,44.9,771.1,0.65,90.1,0
25.61656,91.92828,1511.8,27.5,214.2,19.2,51.2,109.0,143.3,224.2,259.9,103.1,0.753,13.4,88.0,78.2,508.2,0.567,1888.1,1
25.6917,91.95049,1126.6,37.7,48.2,1.1,1.7,2.9,4.7,10.8,19.2,5.9,0.279,21.1,51.8,89.5,206.0,0.802,802.1,1
25.63285,91.89134,1518.4,32.4,281.3,0.7,3.3,4.7,5.9,21.9,38.4,11.0,0.178,17.2,58.2,238.4,738.7,0.515,20.0,0
23.78469,92.7816,1127.2,38.9,269.3,5.2,14.1,19.7,26.4,27.2,31.9,14.4,0.324,21.9,45.3,174.6,343.2,0.939,279.0,0
23.74244,92.70763,943.4,48.8,267.7,12.4,28.9,65.9,82.6,135.2,179.4,65.9,0.533,19.3,96.5,26.8,157.4,0.995,1406.2,1
23.72325,92.74516,1090.2,35.3,18.5,6.0,15.9,38.1,58.2,80.4,116.8,43.1,0.572,15.6,96.4,94.0,391.8,0.713,2043.6,1
23.76018,92.77742,1255.6,43.8,186.4,0.5,2.1,3.8,5.0,7.9,12.4,4.3,0.426,21.3,83.9,63.0,357.3,0.799,20.0,1
23.80175,92.6533,1065.1,30.4,214.5,5.1,5.9,16.6,21.1,31.9,42.9,16.0,0.561,20.4,83.6,127.2,478.5,0.61,5488.4,0
11.54486,76.09471,872.9,37.5,123.6,1.0,8.4,12.1,18.2,24.6,25.3,11.2,0.215,19.6,51.2,247.8,91.4,0.962,116.5,0
10.09699,77.066,1576.9,44.0,47.0,25.7,48.1,62.5,111.8,176.6,278.7,95.7,0.678,17.1,96.5,12.8,359.5,0.758,450.2,1
26.0689,91.79716,30.0,19.6,135.7,9.9,46.0,93.8,115.5,192.2,228.0,87.9,0.668,23.6,92.0,57.7,288.4,0.458,1117.1,1
26.04453,91.82095,184.3,27.1,60.6,4.6,26.2,29.2,49.0,59.9,83.3,32.5,0.588,24.4,97.1,71.9,748.9,0.508,1274.5,1
26.05736,91.89883,119.0,41.9,144.5,30.1,37.4,73.2,122.5,149.5,232.0,85.8,0.741,24.9,96.7,83.5,300.8,0.733,265.0,1
26.0983,91.76015,76.4,24.3,359.9,4.7,11.7,26.1,34.7,37.2,52.0,21.1,0.367,25.5,73.5,87.3,1153.9,0.259,435.1,0
25.33929,91.58754,1195.4,43.7,101.7,1.7,4.0,8.6,11.5,18.2,24.0,8.9,0.397,18.5,81.9,108.3,296.4,0.891,1764.6,0
25.19912,91.76338,1511.7,31.6,171.9,2.5,7.9,9.9,14.6,17.1,29.8,10.6,0.231,21.0,64.1,108.3,131.3,0.905,295.3,0
25.54244,91.89146,1388.0,24.5,194.6,9.3,29.2,36.1,56.8,89.4,109.4,42.2,0.565,17.0,93.5,75.1,593.5,0.515,425.6,1
25.54794,91.92561,1443.7,27.4,102.9,4.6,8.7,14.7,22.0,39.1,45.2,17.4,0.275,21.7,66.2,43.8,369.8,0.655,77.5,0
25.58911,91.9332,1269.1,40.4,243.8,2.7,4.0,8.8,11.4,28.4,29.0,10.9,0.204,20.2,53.8,24.1,336.9,0.735,1697.8,0
25.58486,91.85015,1593.3,16.9,63.5,4.1,5.3,9.9,15.4,21.5,23.4,9.9,0.258,20.9,64.3,289.7,755.1,0.483,598.4,0
23.8102,92.70401,1042.9,46.6,193.7,8.0,33.8,45.8,74.6,99.8,128.5,50.6,0.622,19.3,92.1,158.7,337.6,0.796,166.9,1
23.79128,92.67216,1030.6,53.9,264.6,0.7,1.9,2.7,3.5,19.3,31.7,9.0,0.224,20.7,74.6,138.8,454.7,0.91,704.1,0
23.70285,92.7171,1214.7,27.0,234.6,11.9,54.3,91.5,117.7,182.5,217.8,85.3,0.723,18.2,86.2,103.7,780.6,0.751,2501.2,1
23.81499,92.71821,1266.4,49.6,12.2,6.9,25.7,34.5,51.8,80.9,100.7,38.6,0.418,19.6,90.2,200.8,528.4,0.739,2064.1,0
23.71236,92.69539,1154.5,28.3,9.2,8.4,20.3,31.3,37.9,54.8,85.1,30.1,0.489,18.7,86.6,355.2,515.2,0.703,890.2,0
11.39455,76.08822,959.3,35.8,256.7,4.2,10.7,18.9,24.0,26.2,44.5,16.3,0.264,29.2,62.0,64.7,230.4,0.837,291.9,0
10.04704,77.09734,1466.4,41.0,216.1,1.0,4.0,10.9,14.3,19.0,29.9,10.7,0.35,20.1,87.8,106.4,300.3,0.76,526.0,0
26.08256,91.82209,169.3,15.5,151.5,0.6,1.3,2.6,3.2,4.2,5.5,2.2,0.244,24.6,55.2,119.8,301.5,0.555,205.7,0
26.06352,91.84799,73.5,29.5,189.1,3.2,25.0,41.5,55.1,77.0,119.2,42.5,0.504,18.0,93.2,118.9,646.2,0.389,54.7,0
26.09225,91.82331,176.3,23.9,99.3,0.4,0.7,1.1,1.5,7.6,17.5,4.6,0.132,18.8,64.4,59.3,447.0,0.758,648.6,0
26.12339,91.79924,261.2,21.6,344.6,1.4,5.6,6.4,10.3,16.1,45.6,12.8,0.15,30.1,74.4,89.6,612.5,0.28,27.8,0
25.30825,91.53582,1263.6,39.8,257.4,3.9,21.0,52.9,70.9,87.4,101.3,43.2,0.511,18.5,81.8,32.9,98.5,0.89,2272.3,0
25.2673,91.74684,1539.5,25.9,273.0,16.0,39.4,66.9,100.5,132.2,160.8,65.5,0.643,20.5,94.2,127.4,142.3,0.618,460.8,1
25.59068,91.88386,1497.1,18.5,325.1,0.5,0.8,1.3,1.8,17.5,20.3,6.2,0.276,22.0,71.3,427.9,659.5,0.661,77.1,0
25.53692,91.89429,1552.1,29.6,351.3,0.3,0.8,1.4,1.9,12.6,13.6,4.4,0.181,26.8,68.7,155.1,359.3,0.656,3018.8,0
25.63373,91.90591,1201.8,34.1,152.6,0.2,1.3,2.7,3.2,13.2,42.1,10.4,0.142,16.6,50.8,102.9,305.3,0.802,616.0,0
25.6073,91.92404,1344.5,29.5,220.5,6.5,13.5,29.0,35.1,58.9,79.1,28.7,0.524,19.2,93.4,60.8,703.7,0.506,198.1,0
23.74634,92.71523,1273.5,54.6,164.4,25.6,139.3,220.0,320.0,407.1,600.0,224.7,0.98,17.2,91.0,83.6,235.2,0.9,962.9,1
23.7949,92.71325,936.1,47.5,21.5,1.6,4.0,9.5,11.2,23.3,34.1,11.4,0.268,22.2,55.2,17.5,513.3,0.773,157.1,0
23.71381,92.76081,1064.0,31.6,236.9,14.3,32.8,62.5,77.3,97.5,125.3,50.3,0.653,19.9,81.3,54.9,690.3,0.7,1712.8,0
23.80955,92.71868,1248.5,55.5,86.0,0.5,1.9,2.7,4.0,8.5,19.5,5.5,0.165,23.9,68.6,110.2,350.5,0.884,20.0,0
23.712,92.7121,1022.1,35.7,1.5,0.9,2.2,3.3,3.7,21.6,27.7,8.4,0.175,24.1,61.3,25.8,464.6,0.555,2173.6,0
11.53391,76.08277,914.6,45.3,191.5,4.6,8.3,13.9,16.0,32.7,40.3,14.5,0.253,21.8,47.5,77.0,347.8,0.854,420.5,0
10.0986,77.07978,1437.2,40.5,300.6,9.9,32.1,37.0,59.7,89.1,141.6,49.2,0.516,18.6,83.4,129.4,274.1,0.882,461.8,0
26.13925,91.81723,91.0,16.2,164.6,0.5,1.2,2.5,3.5,23.2,31.8,9.4,0.259,26.3,45.4,229.6,193.3,0.415,493.3,0
26.02982,91.83646,110.0,20.7,76.6,9.8,25.6,42.8,51.0,63.9,73.7,31.3,0.604,17.4,88.4,16.0,454.4,0.528,127.5,0
26.047,91.88183,259.6,28.6,127.0,9.4,84.9,98.6,157.2,277.0,356.1,130.4,0.817,23.6,95.5,313.8,587.8,0.849,786.2,1
26.09173,91.77787,64.7,25.6,217.1,18.8,54.4,108.1,165.6,249.9,383.5,134.8,0.761,23.6,95.9,103.0,463.7,0.441,65.8,0
25.29979,91.57698,1108.7,41.7,151.1,0.4,1.6,3.0,3.3,13.7,41.8,10.4,0.216,24.1,58.1,64.1,117.0,0.832,181.1,0
25.30605,91.694,1518.5,24.2,251.7,0.9,5.1,10.6,14.2,21.5,33.9,11.8,0.222,20.5,70.2,42.5,231.3,0.797,758.8,0
25.60286,91.89893,1499.5,21.0,226.0,4.7,14.0,27.3,41.8,55.6,82.9,30.5,0.474,20.5,94.8,132.9,697.3,0.564,263.3,0
25.55115,91.9229,1543.2,25.9,50.2,6.6,8.6,17.0,24.3,40.4,64.7,21.8,0.244,19.5,54.3,283.7,342.5,0.794,30.0,1
25.56379,91.95219,1227.6,39.7,19.8,3.8,20.5,45.3,53.7,76.7,113.7,41.1,0.526,19.5,80.4,10.3,523.9,0.756,39.4,0
25.61296,91.86726,1608.1,25.8,189.1,1.4,3.0,5.8,6.6,14.5,21.4,7.1,0.173,23.3,59.9,70.0,527.9,0.515,139.4,1
23.77065,92.6764,1193.6,47.0,333.6,11.2,92.5,164.7,197.7,256.4,369.2,139.0,0.862,17.0,84.5,87.0,596.5,1.0,801.7,1
23.77534,92.70433,1014.4,42.1,78.2,2.0,4.6,7.3,8.9,27.6,34.8,11.5,0.107,21.2,62.8,50.2,252.8,0.879,114.0,0
23.70503,92.76529,1083.2,44.8,278.5,30.0,113.0,170.9,247.2,345.4,438.5,171.7,0.98,19.4,87.9,56.5,313.5,0.66,933.5,1
23.76246,92.7598,1261.8,46.9,267.4,39.4,84.0,143.3,169.6,299.9,440.2,151.9,0.757,18.7,92.7,115.6,371.5,0.795,319.9,1
23.69069,92.69601,1012.3,42.1,234.5,43.7,83.9,161.6,218.4,321.3,457.8,167.4,0.924,19.7,92.5,148.9,478.9,0.601,378.5,1
11.58844,76.19295,855.9,38.4,238.7,0.3,2.0,2.8,3.5,16.5,18.3,6.0,0.246,23.9,70.4,328.7,562.3,0.983,1074.1,1
10.0728,77.08522,1458.4,39.3,277.6,12.8,56.8,81.3,144.4,195.1,230.4,94.5,0.874,16.0,92.5,51.7,279.4,0.735,624.8,1
26.1397,91.83695,38.6,20.0,265.9,1.8,3.3,9.2,10.4,27.4,42.0,13.2,0.23,26.9,57.9,84.6,284.2,0.422,1635.1,0
26.08692,91.86079,187.2,11.5,59.3,1.0,2.1,3.7,5.0,7.7,9.2,3.6,0.394,26.4,87.9,167.3,353.5,0.458,38.7,0
26.03792,91.85229,200.6,33.5,105.1,8.9,17.7,35.0,45.0,61.9,67.0,28.6,0.332,19.6,53.5,172.8,362.1,0.71,306.9,0
26.08074,91.75479,127.3,5.8,106.2,8.6,26.3,52.5,87.8,105.9,159.5,60.1,0.689,21.2,91.0,202.4,505.1,0.418,1311.3,0
25.26938,91.60434,1222.3,43.6,249.0,2.9,18.1,32.9,50.5,73.6,101.3,37.7,0.513,16.5,86.0,165.3,369.4,1.0,144.5,1
25.24997,91.66247,1446.8,32.3,153.0,5.4,5.9,12.2,18.3,33.5,49.7,17.0,0.198,19.3,53.4,74.9,139.2,0.976,620.7,0
25.55431,91.90405,1549.0,15.7,170.3,6.7,23.9,55.2,84.8,132.8,155.5,61.4,0.718,15.1,97.3,79.2,771.3,0.722,1442.1,0
25.47489,91.9204,1581.9,20.7,86.7,9.9,28.3,39.2,57.2,81.7,129.7,45.6,0.541,14.2,87.4,28.3,366.8,0.747,522.5,0
25.65446,91.94934,1258.5,38.6,255.2,8.3,14.2,25.1,39.5,58.5,71.5,28.0,0.286,22.7,63.8,15.3,252.0,0.759,113.5,0
25.59594,91.87472,1535.1,24.5,93.0,13.1,40.2,79.4,121.2,171.5,218.1,85.0,0.685,17.2,86.0,61.3,618.8,0.516,217.2,1
23.70677,92.72494,1133.7,51.6,173.5,2.4,4.0,5.9,8.9,23.5,39.3,12.0,0.257,19.4,64.4,56.5,280.5,0.987,614.6,0
23.78011,92.71324,1090.5,50.3,220.9,45.1,101.5,192.5,228.8,399.6,510.5,187.8,0.974,18.0,90.9,12.2,169.6,0.965,1334.8,1
23.76087,92.72346,1220.4,38.3,284.4,5.0,16.3,34.8,46.6,77.8,113.9,39.9,0.506,18.8,95.5,85.9,339.1,0.811,513.7,0
23.73697,92.76072,1195.3,54.2,316.6,4.8,13.4,16.3,24.0,32.6,57.9,19.6,0.292,20.9,55.9,51.1,235.4,0.664,29.3,0
23.72274,92.77472,1104.6,50.0,164.9,14.1,102.7,128.7,201.5,325.8,494.9,171.9,0.806,18.0,93.3,129.4,391.3,0.661,196.5,1
11.57879,76.12115,884.7,41.8,165.4,3.4,4.4,10.4,13.4,16.2,25.2,9.3,0.282,25.4,46.2,95.6,215.0,0.88,766.0,1
10.05991,77.07492,1411.9,51.0,300.0,21.2,70.0,86.2,143.6,181.7,221.5,91.2,0.787,16.8,83.2,93.3,442.0,0.861,873.9,1
26.16399,91.79297,110.0,16.8,171.5,0.7,4.5,5.4,8.7,23.6,50.0,14.1,0.136,20.9,54.1,212.6,239.0,0.595,308.1,0
26.09113,91.89538,121.7,17.0,52.3,2.4,14.9,22.4,35.3,56.4,81.5,29.0,0.482,19.8,94.5,79.1,355.7,0.316,2668.4,1
26.04704,91.85715,155.7,28.2,237.1,1.0,2.6,4.1,5.0,7.6,10.6,3.9,0.43,22.5,92.6,89.2,424.0,0.832,618.9,0
26.09051,91.79931,30.0,18.6,67.4,2.5,5.7,11.1,13.2,20.5,27.9,10.3,0.516,25.3,91.0,143.3,933.4,0.415,1122.1,0
25.33441,91.62689,1094.3,38.5,267.4,11.3,46.1,73.3,98.3,127.6,202.1,72.8,0.706,24.9,95.3,106.8,96.6,1.0,656.7,0
